cue,target,strength
CLOCKWISE,TIME,0.087
CLOCKWISE,RIGHT,0.067
CLOCKWISE,DIRECTION,0.033
CLOCKWISE,WATCH,0.033
CLOCKWISE,CIRCLE,0.02
CLOCKWISE,MOTION,0.02
CLOCKWISE,ROUND,0.02
CLOCKWISE,AROUND,0.013
CLOCKWISE,OPPOSITE,0.013
CLOCKWISE,TURN,0.013
CLOG,DRAIN,0.331
CLOG,SHOE,0.113
CLOG,STOP,0.073
CLOG,SINK,0.06
CLOG,DANCE,0.04
CLOG,STUCK,0.033
CLOG,DRANO,0.026
CLOG,UNCLOG,0.026
CLOG,PLUG,0.02
CLOG,STUFFED,0.02
CLOG,BLOCKED,0.013
CLOG,FOG,0.013
CLOG,HAIR,0.013
CLOG,PIPE,0.013
CLOG,PORES,0.013
CLOROX,BLEACH,0.787
CLOROX,CLEAN,0.053
CLOROX,WHITE,0.04
CLOROX,DETERGENT,0.02
CLOROX,SMELL,0.02
CLOROX,WASH,0.013
CLOSE,OPEN,0.448
CLOSE,FAR,0.124
CLOSE,DOOR,0.09
CLOSE,NEAR,0.09
CLOSE,SHUT,0.041
CLOSE,TOGETHER,0.021
CLOSE,BEHIND,0.014
CLOSE,BREATH,0.014
CLOSE,TOUCH,0.014
CLOSED,OPEN,0.678
CLOSED,DOOR,0.072
CLOSED,MINDED,0.026
CLOSED,SHUT,0.026
CLOSED,STORE,0.026
CLOSET,CLOTHES,0.483
CLOSET,DOOR,0.082
CLOSET,HANGER,0.061
CLOSET,ROOM,0.054
CLOSET,SPACE,0.041
CLOSET,CLOSE,0.034
CLOSET,STORAGE,0.034
CLOSET,SMALL,0.027
CLOSET,CASE,0.02
CLOSET,DRAWER,0.02
CLOSET,STORE,0.02
CLOSET,DARK,0.014
CLOSET,HIDE,0.014
CLOSET,HOMOSEXUAL,0.014
CLOSING,OPENING,0.48
CLOSING,ENDING,0.099
CLOSING,DOOR,0.086
CLOSING,HOUSE,0.039
CLOSING,REAL ESTATE,0.033
CLOSING,STORE,0.02
CLOSING,DONE,0.013
CLOSING,FINISH,0.013
CLOSING,OUT,0.013
CLOSING,STATEMENT,0.013
CLOSING,TIME,0.013
CLOTH,MATERIAL,0.206
CLOTH,CLOTHES,0.182
CLOTH,FABRIC,0.115
CLOTH,SEW,0.042
CLOTH,COTTON,0.03
CLOTH,PANTS,0.03
CLOTH,RAG,0.03
CLOTH,SILK,0.03
CLOTH,SOFT,0.03
CLOTH,WASH,0.03
CLOTH,WEAR,0.024
CLOTH,SHIRT,0.018
CLOTH,TOWEL,0.018
CLOTH,WORLD,0.018
CLOTH,CLEAN,0.012
CLOTH,COAT,0.012
CLOTH,COVER,0.012
CLOTH,DISH,0.012
CLOTH,TABLE,0.012
CLOTH,WARMTH,0.012
CLOTH,WIPE,0.012
CLOTHES,WEAR,0.081
CLOTHES,FASHION,0.067
CLOTHES,SHIRT,0.067
CLOTHES,HANGER,0.054
CLOTHES,SHOE,0.047
CLOTHES,NICE,0.034
CLOTHES,PANTS,0.034
CLOTHES,STYLE,0.034
CLOTHES,COLOR,0.027
CLOTHES,DRESS,0.027
CLOTHES,SHORTS,0.027
CLOTHES,WARDROBE,0.027
CLOTHES,BODY,0.02
CLOTHES,COVER,0.02
CLOTHES,NAKED,0.02
CLOTHES,WARM,0.02
CLOTHES,COTTON,0.013
CLOTHES,EXPENSIVE,0.013
CLOTHES,GARMENT,0.013
CLOTHES,JEANS,0.013
CLOTHES,LINE,0.013
CLOTHES,MATERIAL,0.013
CLOTHES,NEW,0.013
CLOTHES,SHOPPING,0.013
CLOTHES,STORE,0.013
CLOTHES,WASHER,0.013
CLOUD,SKY,0.346
CLOUD,RAIN,0.307
CLOUD,WHITE,0.079
CLOUD,NINE,0.063
CLOUD,SOFT,0.031
CLOUD,FLUFFY,0.024
CLOUD,COTTON,0.016
CLOUD,DARK,0.016
CLOUDY,RAIN,0.28
CLOUDY,SUNNY,0.167
CLOUDY,SKY,0.14
CLOUDY,DAY,0.08
CLOUDY,DARK,0.04
CLOUDY,STORM,0.04
CLOUDY,GRAY,0.033
CLOUDY,FOGGY,0.027
CLOUDY,CLEAR,0.02
CLOUDY,MISTY,0.02
CLOUDY,WHITE,0.02
CLOUDY,WINDY,0.02
CLOUDY,OVERCAST,0.013
CLOUDY,WEATHER,0.013
CLOVE,SPICE,0.238
CLOVE,GARLIC,0.129
CLOVE,LEAF,0.075
CLOVE,CIGARETTE,0.068
CLOVE,SEASONING,0.027
CLOVE,SMOKE,0.027
CLOVE,HERB,0.02
CLOVE,LUCK,0.02
CLOVE,PLANT,0.02
CLOVE,SMELL,0.02
CLOVE,FLOWER,0.014
CLOVE,FOUR,0.014
CLOVE,GREEN,0.014
CLOVE,HARD,0.014
CLOWN,FUNNY,0.325
CLOWN,CIRCUS,0.237
CLOWN,LAUGH,0.15
CLOWN,HAPPY,0.085
CLOWN,PAINT,0.024
CLOWN,SMILE,0.024
CLOWN,BOZO,0.018
CLOWN,FUN,0.018
CLOWN,ACTOR,0.012
CLOWN,JOKER,0.012
CLOWN,MAKE UP,0.012
CLUB,DANCE,0.089
CLUB,GROUP,0.075
CLUB,HOUSE,0.068
CLUB,ORGANIZATION,0.055
CLUB,MED,0.048
CLUB,GOLF,0.041
CLUB,SOCIAL,0.034
CLUB,BAT,0.027
CLUB,FRATERNITY,0.027
CLUB,BOYS,0.021
CLUB,GANG,0.021
CLUB,MEMBER,0.021
CLUB,NIGHT,0.021
CLUB,SANDWICH,0.021
CLUB,ACTIVITY,0.014
CLUB,BAR,0.014
CLUB,COUNTRY,0.014
CLUB,DRINK,0.014
CLUB,FRIENDS,0.014
CLUB,PARADISE,0.014
CLUB,PEOPLE,0.014
CLUB,SORORITY,0.014
CLUE,GAME,0.336
CLUE,HINT,0.161
CLUE,MYSTERY,0.094
CLUE,GUESS,0.047
CLUE,IDEA,0.04
CLUE,HELP,0.034
CLUE,PUZZLE,0.034
CLUE,DETECTIVE,0.02
CLUE,ANSWER,0.013
CLUE,CLUELESS,0.013
CLUE,LEAD,0.013
CLUE,MURDER,0.013
CLUE,QUESTION,0.013
CLUE,UNDERSTAND,0.013
CLUE,WORD,0.013
CLUMSY,KLUTZ,0.201
CLUMSY,FALL,0.09
CLUMSY,AWKWARD,0.069
CLUMSY,STUPID,0.069
CLUMSY,OAF,0.049
CLUMSY,TRIP,0.042
CLUMSY,DROP,0.035
CLUMSY,GRACEFUL,0.035
CLUMSY,BREAK,0.028
CLUMSY,SLOPPY,0.028
CLUMSY,COORDINATED,0.021
CLUMSY,DUMB,0.021
CLUMSY,FOOLISH,0.021
CLUMSY,BUMBLE,0.014
CLUMSY,GOOFY,0.014
CLUMSY,SLOW,0.014
CLUMSY,STUMBLE,0.014
CO-PILOT,PILOT,0.284
CO-PILOT,PLANE,0.236
CO-PILOT,AIRPLANE,0.074
CO-PILOT,ASSISTANT,0.061
CO-PILOT,HELP,0.061
CO-PILOT,FLY,0.02
CO-PILOT,NOTHING,0.014
COACH,TEAM,0.283
COACH,FOOTBALL,0.071
COACH,SPORT,0.047
COACH,STAGE,0.039
COACH,TEACHER,0.031
COACH,CARRIAGE,0.024
COACH,HORSE,0.024
COACH,PLAYER,0.024
COACH,TRAIN,0.024
COACH,BASKETBALL,0.016
COACH,CINDERELLA,0.016
COACH,HEAD,0.016
COACH,SOCCER,0.016
COAL,BLACK,0.288
COAL,MINE,0.115
COAL,FUEL,0.109
COAL,FIRE,0.083
COAL,MINER,0.051
COAL,BURN,0.045
COAL,OIL,0.038
COAL,HEAT,0.032
COAL,HOT,0.032
COAL,DIAMOND,0.026
COAL,IRON,0.026
COAL,CHARCOAL,0.019
COAL,ENERGY,0.013
COAL,STRIKE,0.013
COAST,BEACH,0.103
COAST,SOAP,0.103
COAST,OCEAN,0.085
COAST,GUARD,0.073
COAST,SHORE,0.067
COAST,SEA,0.061
COAST,WATER,0.055
COAST,GLIDE,0.042
COAST,SLIDE,0.036
COAST,WEST,0.036
COAST,EAST,0.03
COAST,RIDE,0.03
COAST,BORDER,0.024
COAST,LAND,0.024
COAST,LINE,0.024
COAST,ROLLER,0.018
COAST,CALIFORNIA,0.012
COAST,EASE,0.012
COAST,FLOAT,0.012
COAST,FLORIDA,0.012
COAST,ISLAND,0.012
COAST,SAND,0.012
COAT,JACKET,0.176
COAT,HAT,0.162
COAT,COLD,0.115
COAT,WARM,0.108
COAT,WINTER,0.061
COAT,RAIN,0.047
COAT,FUR,0.027
COAT,SWEATER,0.027
COAT,TIE,0.027
COAT,COVER,0.02
COAT,CLOTHES,0.014
COAT,GARMENT,0.014
COAT,HANG,0.014
COAT,HEAVY,0.014
COAT,MINK,0.014
COAT,OVER,0.014
COAT,PAINT,0.014
COB,CORN,0.882
COB,WEB,0.013
COBBLER,PEACH,0.25
COBBLER,SHOE,0.149
COBBLER,PIE,0.115
COBBLER,APPLE,0.108
COBBLER,DESSERT,0.041
COBBLER,STONE,0.041
COBBLER,CHERRY,0.027
COBBLER,FRUIT,0.027
COBBLER,POOR,0.02
COBBLER,CAKE,0.014
COBBLER,FOOD,0.014
COBBLER,PEDDLER,0.014
COBRA,SNAKE,0.831
COBRA,POISON,0.027
COBRA,BITE,0.02
COBRA,DANGER,0.02
COBRA,DEADLY,0.02
COBRA,KING,0.014
COBRA,VENOM,0.014
COBWEB,SPIDER,0.849
COBWEB,DIRTY,0.039
COBWEB,DUSTY,0.013
COBWEB,OLD,0.013
COBWEB,STICKY,0.013
COCA-COLA,PEPSI,0.255
COCA-COLA,DRINK,0.235
COCA-COLA,SODA,0.222
COCA-COLA,COKE,0.052
COCA-COLA,RED,0.026
COCA-COLA,THIRST,0.026
COCA-COLA,SOFT DRINK,0.02
COCA-COLA,BOTTLE,0.013
COCA-COLA,CAFFEINE,0.013
COCA-COLA,POP,0.013
COCA-COLA,SPRITE,0.013
COCA-COLA,YUMMY,0.013
COCAINE,DRUG,0.25
COCAINE,DRUGS,0.25
COCAINE,CRACK,0.092
COCAINE,HIGH,0.033
COCAINE,POT,0.033
COCAINE,ADDICT,0.02
COCAINE,ADDICTION,0.02
COCAINE,DEATH,0.02
COCAINE,NOSE,0.02
COCAINE,POWDER,0.02
COCAINE,STUPID,0.02
COCAINE,WHITE,0.02
COCAINE,BAD,0.013
COCAINE,BLOW,0.013
COCAINE,DANGEROUS,0.013
COCAINE,DOPE,0.013
COCAINE,SNIFF,0.013
COCKTAIL,DRINK,0.453
COCKTAIL,ALCOHOL,0.093
COCKTAIL,WAITRESS,0.053
COCKTAIL,PARTY,0.033
COCKTAIL,BAR,0.027
COCKTAIL,SHRIMP,0.027
COCKTAIL,BEER,0.02
COCKTAIL,GLASS,0.02
COCKTAIL,LIQUOR,0.02
COCKTAIL,MOVIE,0.02
COCKTAIL,DRESS,0.013
COCKTAIL,MARGARITA,0.013
COCKTAIL,UMBRELLA,0.013
COCKY,ARROGANT,0.141
COCKY,JERK,0.074
COCKY,ATTITUDE,0.067
COCKY,CONCEITED,0.04
COCKY,MEN,0.04
COCKY,GUY,0.034
COCKY,RUDE,0.034
COCKY,EGO,0.027
COCKY,STUCK UP,0.027
COCKY,ASSHOLE,0.02
COCKY,CHICKEN,0.02
COCKY,ROOSTER,0.02
COCKY,SNOB,0.02
COCKY,BITCH,0.013
COCKY,FRIEND,0.013
COCKY,FULL,0.013
COCKY,JOCK,0.013
COCKY,MALE,0.013
COCKY,OBNOXIOUS,0.013
COCKY,SARCASTIC,0.013
COCKY,SMART,0.013
COCKY,SNOBBY,0.013
COCOON,BUTTERFLY,0.412
COCOON,MOVIE,0.137
COCOON,CATERPILLAR,0.052
COCOON,MOTH,0.046
COCOON,NEST,0.039
COCOON,ANIMAL,0.026
COCOON,SHELL,0.026
COCOON,WORM,0.026
COCOON,OLD,0.02
COCOON,BUG,0.013
COCOON,RACCOON,0.013
COD,FISH,0.576
COD,CAPE,0.046
COD,MAIL,0.046
COD,CASH ON DELIVERY,0.04
COD,MONEY,0.04
COD,CASH,0.026
COD,DELIVERY,0.013
COD,LIVER,0.013
COD,NUMBER,0.013
COD,UPS,0.013
CODE,SECRET,0.132
CODE,WORD,0.112
CODE,MORSE,0.105
CODE,NUMBER,0.059
CODE,COMPUTER,0.046
CODE,RED,0.039
CODE,BLUE,0.033
CODE,PASSWORD,0.033
CODE,NAME,0.026
CODE,ALARM,0.02
CODE,BAR,0.02
CODE,ZIP,0.02
CODE,AREA,0.013
CODE,ARMY,0.013
CODE,BREAK,0.013
CODE,DECODE,0.013
CODE,DETECTIVE,0.013
CODE,DRESS,0.013
CODE,MYSTERY,0.013
CODE,PATTERN,0.013
COFFEE,TEA,0.442
COFFEE,CREAM,0.081
COFFEE,CAFFEINE,0.076
COFFEE,BLACK,0.061
COFFEE,CUP,0.051
COFFEE,BEAN,0.046
COFFEE,MILK,0.041
COFFEE,DRINK,0.036
COFFEE,MORNING,0.025
COFFEE,TABLE,0.02
COFFEE,BEVERAGE,0.015
COFFEE,BREAK,0.015
COFFEE,SUGAR,0.01
COFFIN,DEAD,0.403
COFFIN,DEATH,0.377
COFFIN,BURIAL,0.026
COFFIN,GRAVE,0.026
COFFIN,TOMB,0.019
COFFIN,DRACULA,0.013
COFFIN,NAIL,0.013
COFFIN,VAMPIRE,0.013
COIN,MONEY,0.436
COIN,PENNY,0.152
COIN,NICKEL,0.073
COIN,DOLLAR,0.048
COIN,CHANGE,0.036
COIN,QUARTER,0.03
COIN,DIME,0.024
COIN,SILVER,0.024
COIN,TOSS,0.024
COIN,MACHINE,0.018
COIN,BILL,0.012
COIN,SPEND,0.012
COKE,PEPSI,0.314
COKE,DRINK,0.221
COKE,SODA,0.157
COKE,COCA-COLA,0.05
COKE,DIET,0.043
COKE,DRUG,0.036
COKE,SMILE,0.029
COKE,SPRITE,0.021
COKE,FIZZ,0.014
COLD,HOT,0.413
COLD,ICE,0.098
COLD,SICK,0.049
COLD,MEDICINE,0.043
COLD,SNOW,0.033
COLD,WARM,0.033
COLD,FLU,0.027
COLD,FEVER,0.022
COLD,WINTER,0.022
COLD,WATER,0.016
COLD,CUT,0.011
COLD,FEET,0.011
COLD,FREEZE,0.011
COLD,REMEDY,0.011
COLD,SHIVER,0.011
COLD,SNEEZE,0.011
COLD,SNIFFLES,0.011
COLD,WEATHER,0.011
COLD,WET,0.011
COLESLAW,CABBAGE,0.124
COLESLAW,CHICKEN,0.111
COLESLAW,SALAD,0.111
COLESLAW,FOOD,0.098
COLESLAW,LETTUCE,0.046
COLESLAW,GROSS,0.033
COLESLAW,MAYONNAISE,0.033
COLESLAW,POTATO SALAD,0.033
COLESLAW,YUCK,0.033
COLESLAW,HAMBURGER,0.026
COLESLAW,POTATO,0.026
COLESLAW,HOT DOGS,0.02
COLESLAW,PICNIC,0.02
COLESLAW,BARBECUE,0.013
COLESLAW,COLD,0.013
COLESLAW,DISGUSTING,0.013
COLESLAW,FISH,0.013
COLESLAW,HATE,0.013
COLESLAW,NASTY,0.013
COLESLAW,SLAW,0.013
COLESLAW,WHITE,0.013
COLLAR,SHIRT,0.342
COLLAR,DOG,0.201
COLLAR,BONE,0.049
COLLAR,NECK,0.043
COLLAR,WHITE,0.043
COLLAR,UP,0.038
COLLAR,BLUE,0.033
COLLAR,BUTTON,0.022
COLLAR,FLEA,0.022
COLLAR,TIE,0.022
COLLAR,RING,0.016
COLLAR,SLEEVE,0.016
COLLAR,BLOUSE,0.011
COLLAR,STARCH,0.011
COLLECT,GATHER,0.285
COLLECT,MONEY,0.125
COLLECT,STAMP,0.069
COLLECT,KEEP,0.049
COLLECT,CARDS,0.042
COLLECT,COIN,0.028
COLLECT,HOBBY,0.028
COLLECT,SAVE,0.028
COLLECT,TAX,0.021
COLLECT,ANTIQUE,0.014
COLLECT,CALL,0.014
COLLECT,DISPERSE,0.014
COLLECT,GET,0.014
COLLECT,OBTAIN,0.014
COLLECT,PAPERS,0.014
COLLECT,PASS OUT,0.014
COLLECT,THROW AWAY,0.014
COLLECT,TOGETHER,0.014
COLLEGE,SCHOOL,0.238
COLLEGE,UNIVERSITY,0.105
COLLEGE,STUDY,0.091
COLLEGE,EDUCATION,0.07
COLLEGE,WORK,0.056
COLLEGE,LIFE,0.042
COLLEGE,LEARN,0.035
COLLEGE,STUDENT,0.035
COLLEGE,DEGREE,0.021
COLLEGE,FUN,0.021
COLLEGE,HARD,0.021
COLLEGE,ACADEMICS,0.014
COLLEGE,HIGH SCHOOL,0.014
COLLEGE,MONEY,0.014
COLLEGE,PROFESSOR,0.014
COLOGNE,PERFUME,0.457
COLOGNE,SMELL,0.207
COLOGNE,MAN,0.071
COLOGNE,SCENT,0.043
COLOGNE,POLO,0.029
COLOGNE,SPRAY,0.029
COLOGNE,FRAGRANCE,0.021
COLOGNE,FACE,0.014
COLONEL,ARMY,0.303
COLONEL,SERGEANT,0.076
COLONEL,CAPTAIN,0.069
COLONEL,MAJOR,0.062
COLONEL,GENERAL,0.041
COLONEL,MILITARY,0.041
COLONEL,SANDERS,0.041
COLONEL,CHICKEN,0.034
COLONEL,LIEUTENANT,0.034
COLONEL,PRIVATE,0.028
COLONEL,RANK,0.021
COLONEL,WAR,0.021
COLONEL,CHIEF,0.014
COLONEL,LEADER,0.014
COLONEL,OFFICER,0.014
COLOR,RED,0.242
COLOR,BLUE,0.215
COLOR,PURPLE,0.154
COLOR,BLACK,0.074
COLOR,PINK,0.047
COLOR,BRIGHT,0.04
COLOR,GREEN,0.04
COLOR,SHADE,0.034
COLOR,RAINBOW,0.027
COLOR,HUE,0.02
COLOR,WHITE,0.013
COLOR,YELLOW,0.013
COLT,HORSE,0.654
COLT,PONY,0.134
COLT,45,0.024
COLT,BALTIMORE,0.024
COLT,DODGE,0.024
COLT,BABY,0.016
COLT,GUN,0.016
COLT,MARE,0.016
COLT,YOUNG,0.016
COLUMN,NEWSPAPER,0.264
COLUMN,ROW,0.153
COLUMN,LINE,0.042
COLUMN,BUILDING,0.028
COLUMN,GREEK,0.028
COLUMN,PAPER,0.028
COLUMN,LIST,0.021
COLUMN,PILLAR,0.021
COLUMN,WORD,0.021
COLUMN,WRITER,0.021
COLUMN,HOUSE,0.014
COLUMN,MANSION,0.014
COLUMN,POLE,0.014
COLUMN,POST,0.014
COLUMN,ROME,0.014
COLUMN,SECTION,0.014
COLUMN,SUPPORT,0.014
COMA,SLEEP,0.259
COMA,DEATH,0.122
COMA,DEAD,0.102
COMA,HOSPITAL,0.082
COMA,PERIOD,0.075
COMA,UNCONSCIOUS,0.048
COMA,PUNCTUATION,0.027
COMA,GRAMMAR,0.02
COMA,MEDICINE,0.02
COMA,SICK,0.02
COMA,DYING,0.014
COMA,ENGLISH,0.014
COMA,REST,0.014
COMB,BRUSH,0.636
COMB,HAIR,0.315
COMBINATION,MIXTURE,0.182
COMBINATION,LOCK,0.169
COMBINATION,TOGETHER,0.088
COMBINATION,TWO,0.054
COMBINATION,MANY,0.047
COMBINATION,LOCKER,0.041
COMBINATION,FOOD,0.027
COMBINATION,PLATTER,0.02
COMBINATION,BOTH,0.014
COMBINATION,CODE,0.014
COMBINATION,COMBINE,0.014
COMBINATION,JOIN,0.014
COMBINATION,MULTIPLE,0.014
COMBINATION,PIZZA,0.014
COMBINATION,SALAD,0.014
COMBINATION,SINGLE,0.014
COMBINE,MIX,0.257
COMBINE,TOGETHER,0.23
COMBINE,ADD,0.053
COMBINE,SEPARATE,0.039
COMBINE,JOIN,0.033
COMBINE,MESH,0.02
COMBINE,UNITE,0.02
COMBINE,CONNECT,0.013
COMBINE,FUSION,0.013
COMBINE,SEX,0.013
COMBINE,TRACTOR,0.013
COMBINE,TWO,0.013
COMBINE,WHEAT,0.013
COME,GO,0.575
COME,ARRIVE,0.048
COME,HERE,0.041
COME,SEX,0.041
COME,STAY,0.034
COME,FOLLOW,0.021
COME,APPROACH,0.014
COME,AWAY,0.014
COME,HOME,0.014
COME,LEAVE,0.014
COME,ON,0.014
COME,OVER,0.014
COME,TRAVEL,0.014
COMEDIAN,FUNNY,0.55
COMEDIAN,LAUGH,0.134
COMEDIAN,JOKE,0.047
COMEDIAN,ACTOR,0.027
COMEDIAN,EDDIE MURPHY,0.027
COMEDIAN,COMIC,0.02
COMEDIAN,COMEDY,0.013
COMEDIAN,JOKER,0.013
COMEDIAN,STAND-UP,0.013
COMEDY,FUNNY,0.363
COMEDY,LAUGH,0.178
COMEDY,HUMOR,0.082
COMEDY,DRAMA,0.055
COMEDY,CLUB,0.034
COMEDY,TRAGEDY,0.027
COMEDY,JOKE,0.021
COMEDY,COMEDIAN,0.014
COMEDY,FUN,0.014
COMEDY,MOVIE,0.014
COMEDY,ROUTINE,0.014
COMET,HALEY'S,0.233
COMET,SPACE,0.178
COMET,STAR,0.164
COMET,CUPID,0.082
COMET,SKY,0.048
COMET,METEOR,0.041
COMET,CLEANSER,0.014
COMET,PLANET,0.014
COMET,RAY,0.014
COMET,SHOOTING,0.014
COMET,SOLAR SYSTEM,0.014
COMET,SPEED,0.014
COMET,TAIL,0.014
COMET,UNIVERSE,0.014
COMFORT,HOME,0.077
COMFORT,COUCH,0.07
COMFORT,CHAIR,0.056
COMFORT,BED,0.049
COMFORT,LUXURY,0.042
COMFORT,SOFT,0.042
COMFORT,SOOTHE,0.042
COMFORT,COZY,0.035
COMFORT,DISCOMFORT,0.035
COMFORT,RELAX,0.035
COMFORT,SECURITY,0.035
COMFORT,PILLOW,0.028
COMFORT,SUPPORT,0.028
COMFORT,WARMTH,0.028
COMFORT,CONSOLE,0.021
COMFORT,HELP,0.021
COMFORT,SOFA,0.021
COMFORT,EASE,0.014
COMFORT,FRIEND,0.014
COMFORT,HAPPY,0.014
COMFORT,LAZY,0.014
COMFORT,NICE,0.014
COMFORT,PAIN,0.014
COMFORT,PLEASURE,0.014
COMFORTABLE,RELAX,0.117
COMFORTABLE,CHAIR,0.097
COMFORTABLE,COZY,0.076
COMFORTABLE,BED,0.062
COMFORTABLE,COUCH,0.062
COMFORTABLE,UNCOMFORTABLE,0.062
COMFORTABLE,CONTENT,0.048
COMFORTABLE,HAPPY,0.034
COMFORTABLE,HOME,0.028
COMFORTABLE,LIVING,0.028
COMFORTABLE,EASE,0.021
COMFORTABLE,LUXURIOUS,0.021
COMFORTABLE,NICE,0.021
COMFORTABLE,SLEEP,0.021
COMFORTABLE,SOFT,0.021
COMFORTABLE,EASY,0.014
COMFORTABLE,ENJOYABLE,0.014
COMFORTABLE,FINE,0.014
COMFORTABLE,GOOD,0.014
COMFORTABLE,SHOES,0.014
COMFORTABLE,SOFA,0.014
COMFORTABLE,STABLE,0.014
COMFORTABLE,WARM,0.014
COMMA,PERIOD,0.407
COMMA,PUNCTUATION,0.103
COMMA,MARK,0.034
COMMA,COLON,0.028
COMMA,SEMICOLON,0.028
COMMA,SENTENCE,0.028
COMMA,SPLICE,0.028
COMMA,ENGLISH,0.021
COMMA,PAUSE,0.021
COMMA,APOSTROPHE,0.014
COMMAND,ORDER,0.288
COMMAND,OBEY,0.062
COMMAND,DEMAND,0.055
COMMAND,TELL,0.055
COMMAND,ARMY,0.034
COMMAND,FORCE,0.034
COMMAND,GENERAL,0.027
COMMAND,OFFICER,0.027
COMMAND,AUTHORITY,0.021
COMMAND,MILITARY,0.021
COMMAND,BOSS,0.014
COMMAND,CONTROL,0.014
COMMAND,DO,0.014
COMMAND,DOG,0.014
COMMAND,GO,0.014
COMMAND,INSTRUCT,0.014
COMMAND,INSTRUCTION,0.014
COMMAND,PERFORMANCE,0.014
COMMAND,POST,0.014
COMMANDER,CHIEF,0.338
COMMANDER,LEADER,0.117
COMMANDER,ARMY,0.104
COMMANDER,LIEUTENANT,0.045
COMMANDER,BOSS,0.039
COMMANDER,MILITARY,0.032
COMMANDER,OFFICER,0.026
COMMANDER,RULER,0.026
COMMANDER,GENERAL,0.019
COMMANDER,SHIP,0.019
COMMANDER,SOLDIER,0.019
COMMANDER,CAPTAIN,0.013
COMMANDER,FOLLOWERS,0.013
COMMANDER,HEAD,0.013
COMMANDER,NAVY,0.013
COMMANDER,PILOT,0.013
COMMANDER,SCHWARTZKOMPF,0.013
COMMANDER,SERGEANT,0.013
COMMENT,TALK,0.132
COMMENT,REMARK,0.125
COMMENT,OPINION,0.059
COMMENT,SAY,0.046
COMMENT,CARD,0.039
COMMENT,SUGGESTION,0.039
COMMENT,WORDS,0.039
COMMENT,SPEAK,0.033
COMMENT,ANSWER,0.026
COMMENT,RUDE,0.026
COMMENT,SARCASTIC,0.026
COMMENT,STATEMENT,0.026
COMMENT,TELL,0.026
COMMENT,CRITICIZE,0.02
COMMENT,IDEA,0.02
COMMENT,ADD,0.013
COMMENT,ADVICE,0.013
COMMENT,NO,0.013
COMMENT,REPLY,0.013
COMMENT,VOICE,0.013
COMMERCIAL,TELEVISION,0.414
COMMERCIAL,ADVERTISEMENT,0.204
COMMERCIAL,ADVERTISE,0.039
COMMERCIAL,BUSINESS,0.033
COMMERCIAL,FOOD,0.033
COMMERCIAL,SELL,0.026
COMMERCIAL,BREAK,0.02
COMMERCIAL,COKE,0.013
COMMERCIAL,FAKE,0.013
COMMERCIAL,MONEY,0.013
COMMITMENT,MARRIAGE,0.219
COMMITMENT,RELATIONSHIP,0.126
COMMITMENT,PROMISE,0.073
COMMITMENT,LOVE,0.053
COMMITMENT,DEDICATE,0.04
COMMITMENT,BOYFRIEND,0.026
COMMITMENT,FOREVER,0.026
COMMITMENT,OBLIGATION,0.026
COMMITMENT,HONESTY,0.02
COMMITMENT,RESPONSIBILITY,0.02
COMMITMENT,BREAK,0.013
COMMITMENT,DATING,0.013
COMMITMENT,FAITH,0.013
COMMITMENT,LONG,0.013
COMMITMENT,MOVIE,0.013
COMMITMENT,NEVER,0.013
COMMITMENT,RING,0.013
COMMITMENT,SCARY,0.013
COMMITTEE,GROUP,0.296
COMMITTEE,MEETING,0.125
COMMITTEE,PEOPLE,0.086
COMMITTEE,BOARD,0.046
COMMITTEE,CHAIRPERSON,0.046
COMMITTEE,COUNCIL,0.033
COMMITTEE,MEMBER,0.033
COMMITTEE,TEAM,0.02
COMMITTEE,ASSEMBLY,0.013
COMMITTEE,CONGRESS,0.013
COMMITTEE,FRATERNITY,0.013
COMMITTEE,ORGANIZATION,0.013
COMMITTEE,SCHOOL,0.013
COMMITTEE,STAFF,0.013
COMMON,UNCOMMON,0.096
COMMON,NORMAL,0.048
COMMON,ORDINARY,0.048
COMMON,COLD,0.041
COMMON,EVERYDAY,0.041
COMMON,RARE,0.041
COMMON,USUAL,0.041
COMMON,PEOPLE,0.034
COMMON,SAME,0.034
COMMON,CAUSE,0.027
COMMON,LAW,0.027
COMMON,NAME,0.027
COMMON,REGULAR,0.027
COMMON,AVERAGE,0.021
COMMON,PLACE,0.021
COMMON,BLAND,0.014
COMMON,DIFFERENT,0.014
COMMON,ERROR,0.014
COMMON,EVERYONE,0.014
COMMON,MAN,0.014
COMMON,ODD,0.014
COMMON,SIMILAR,0.014
COMMON,STANDARD,0.014
COMMUNICATE,TALK,0.652
COMMUNICATE,SPEAK,0.121
COMMUNICATE,TELEPHONE,0.053
COMMUNICATE,CONVERSE,0.015
COMMUNICATE,LANGUAGE,0.015
COMMUNICATE,WORD,0.015
COMMUNICATION,TALK,0.358
COMMUNICATION,TELEPHONE,0.146
COMMUNICATION,PHONE,0.053
COMMUNICATION,SPEAK,0.046
COMMUNICATION,DISORDER,0.033
COMMUNICATION,MAJOR,0.026
COMMUNICATION,RADIO,0.026
COMMUNICATION,BREAKDOWN,0.02
COMMUNICATION,CONVERSATION,0.02
COMMUNICATION,RELATIONSHIP,0.02
COMMUNICATION,SPEECH,0.02
COMMUNICATION,GAP,0.013
COMMUNICATION,LANGUAGE,0.013
COMMUNICATION,MASS COMM,0.013
